category,name,object,scene,x,y,schema,objectIndex,npcId,spriteI,dropType,size,keyUse,groupCount,target,targetBis,linkedTorch,objectiveCleared,destination,statsId,level,skillId,moduleId,container,destI,tier,keyId,pickup,npcToFreeCount,duration,torchGroupCount,isStartCheckpoint,torchesCount,dropXp
enemies,Enemy,Dungeon1 073 DoublerT1 S1 Bounce Static,Dungeon1,590,201,Enemy,109638,,64,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon1 074 DoublerT1 S1 Bounce Static,Dungeon1,590,211,Enemy,109644,,64,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon1 075 CreeperT1 S1,Dungeon1,476,215,Enemy,109670,,53,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon1 076 CreeperT1 S1,Dungeon1,472,211,Enemy,109677,,53,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon1 077 CreeperT1 S1,Dungeon1,470,213,Enemy,109684,,53,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon1 078 CreeperT1 S1,Dungeon1,472,212,Enemy,109691,,53,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon1 079 CreeperT1 S1,Dungeon1,468,215,Enemy,109698,,53,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon1 080 CreeperT1 S1,Dungeon1,476,216,Enemy,109705,,53,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon1 081 CreeperT1 S1,Dungeon1,474,213,Enemy,109712,,53,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon1 082 CreeperT1 S1,Dungeon1,468,216,Enemy,109719,,53,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon1 083 CreeperT1 S3,Dungeon1,472,225,Enemy,109727,,90,,3,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon1 084 ShooterT1 S1,Dungeon1,482,225,Enemy,109738,,45,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon1 085 CreeperT1 S1,Dungeon1,476,216,Enemy,109742,,53,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon1 086 CreeperT1 S1,Dungeon1,472,212,Enemy,109749,,53,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon1 087 CreeperT1 S1,Dungeon1,470,214,Enemy,109756,,53,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon1 088 CreeperT1 S1,Dungeon1,472,213,Enemy,109763,,53,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon1 089 CreeperT1 S1,Dungeon1,468,216,Enemy,109770,,53,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon1 090 CreeperT1 S1,Dungeon1,474,214,Enemy,109777,,53,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon1 091 ShooterT1 S1,Dungeon1,462,225,Enemy,109784,,45,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Boss/enemy,Dungeon1 092 Boss1 T1 S3,Dungeon1,517,297,Enemy,109804,,140,,3,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon1 093 StrollerT1 S2,Dungeon1,534,236,Enemy,109893,,103,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon1 094 StrollerT1 S1,Dungeon1,546,241,Enemy,109901,,44,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon1 095 StrollerT1 S1,Dungeon1,546,231,Enemy,109905,,44,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon1 096 StrollerT1 S2,Dungeon1,549,236,Enemy,109909,,103,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon1 097 StrollerT1 S1,Dungeon1,533,238,Enemy,109917,,44,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon1 098 StrollerT1 S1,Dungeon1,533,234,Enemy,109921,,44,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon1 099 CreeperT1 S1,Dungeon1,575,230,Enemy,109929,,53,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon1 100 CreeperT1 S1,Dungeon1,574,230,Enemy,109936,,53,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon1 101 CreeperT1 S1,Dungeon1,574,229,Enemy,109943,,53,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon1 102 CreeperT1 S1,Dungeon1,575,229,Enemy,109950,,53,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon1 103 CreeperT1 S1,Dungeon1,576,229,Enemy,109957,,53,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon1 104 CreeperT1 S1,Dungeon1,576,230,Enemy,109964,,53,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon1 105 CreeperT1 S1,Dungeon1,575,231,Enemy,109971,,53,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon1 106 CreeperT1 S1,Dungeon1,575,230,Enemy,109978,,53,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon1 107 CreeperT1 S1,Dungeon1,574,230,Enemy,109985,,53,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon1 108 CreeperT1 S1,Dungeon1,574,229,Enemy,109992,,53,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon1 109 CreeperT1 S1,Dungeon1,575,229,Enemy,109999,,53,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon1 110 CreeperT1 S1,Dungeon1,576,229,Enemy,110006,,53,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon1 111 CreeperT1 S1,Dungeon1,576,230,Enemy,110013,,53,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon1 112 CreeperT1 S1,Dungeon1,575,231,Enemy,110020,,53,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon1 113 StrollerT1 S1,Dungeon1,574,239,Enemy,110027,,44,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon1 114 StrollerT1 S1,Dungeon1,581,236,Enemy,110031,,44,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon1 115 StrollerT1 S1,Dungeon1,577,239,Enemy,110035,,44,,1,,,,,,,,,,,,,,1,,,,,,,,
torches,Torch,TorchStandDungeon,Dungeon2,948,272,Torch,111103,,4,,,,,,,,,,,,,,,,,,,,,,,,
torches,Torch,TorchStandDungeon (1),Dungeon2,956,272,Torch,111121,,4,,,,,,,,,,,,,,,,,,,,,,,,
torches,Torch,TorchStandDungeon (2),Dungeon2,948,262,Torch,111139,,4,,,,,,,,,,,,,,,,,,,,,,,,
torches,Torch,TorchStandDungeon (3),Dungeon2,956,262,Torch,111157,,4,,,,,,,,,,,,,,,,,,,,,,,,
torches,Torch,TorchStandDungeon (4),Dungeon2,948,245,Torch,111175,,4,,,,,,,,,,,,,,,,,,,,,,,,
torches,Torch,TorchStandDungeon (5),Dungeon2,956,245,Torch,111193,,4,,,,,,,,,,,,,,,,,,,,,,,,
torches,Torch,TorchStandDungeon (6),Dungeon2,947,289,Torch,111211,,4,,,,,,,,,,,,,,,,,,,,,,,,
torches,Torch,TorchStandDungeon (8),Dungeon2,980.98,248.23,Torch,111229,,4,,,,,,,,,,,,,,,,,,,,,,,,
torches,Torch,TorchStandDungeon (9),Dungeon2,990.98,248.23,Torch,111247,,4,,,,,,,,,,,,,,,,,,,,,,,,
torches,Torch,TorchStandBigDungeon,Dungeon2,945,250,Torch,111265,,141,,,,,,,,,,,,,,,,,,,,,,,,
torches,Torch,TorchStandDungeon (7),Dungeon2,957,289,Torch,111283,,4,,,,,,,,,,,,,,,,,,,,,,,,
torches,Torch,TorchStandBigDungeon,Dungeon2,959,250,Torch,111301,,141,,,,,,,,,,,,,,,,,,,,,,,,
torches,Torch,TorchStandDungeon (13),Dungeon2,952,294,Torch,111319,,4,,,,,,,,,,,,,,,,,,,,,,,,
torches,Torch,TorchStandDungeon (17),Dungeon2,984,296.45,Torch,111337,,4,,,,,,,,,,,,,,,,,,,,,,,,
torches,Torch,TorchStandDungeon (18),Dungeon2,988,296.45,Torch,111355,,4,,,,,,,,,,,,,,,,,,,,,,,,
crystals,No-XP crystal,Dungeon2Destroyable0,Dungeon2,867.58,283.42,CrystalDestroyable,111488,,,,1,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,Dungeon2Destroyable1,Dungeon2,868.64,283.9,CrystalDestroyable,111491,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,XP crystal,Dungeon2Destroyable2,Dungeon2,818,292,CrystalDestroyable,111494,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,Dungeon2Destroyable3,Dungeon2,1032,336,CrystalDestroyable,111497,,,,1,,,,,,,,,,,,,,,,,,,,,,true
crystals,No-XP crystal,Dungeon2Destroyable4,Dungeon2,1036.16,350.05,CrystalDestroyable,111500,,,,1,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,Dungeon2Destroyable5,Dungeon2,1035,348,CrystalDestroyable,111503,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,XP crystal,Dungeon2Destroyable6,Dungeon2,1018,278,CrystalDestroyable,111506,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,Dungeon2Destroyable7,Dungeon2,1014.06,262.01,CrystalDestroyable,111509,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,Dungeon2Destroyable8,Dungeon2,1014,258.17,CrystalDestroyable,111512,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,Dungeon2Destroyable9,Dungeon2,1018.01,254.1,CrystalDestroyable,111515,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,Dungeon2Destroyable10,Dungeon2,1022.04,254.06,CrystalDestroyable,111518,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,Dungeon2Destroyable11,Dungeon2,1022.06,262.02,CrystalDestroyable,111521,,,,1,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,Dungeon2Destroyable12,Dungeon2,814,288,CrystalDestroyable,111524,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,Dungeon2Destroyable13,Dungeon2,1014.02,254.08,CrystalDestroyable,111527,,,,1,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,Dungeon2Destroyable14,Dungeon2,818,284,CrystalDestroyable,111530,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,No-XP crystal,Dungeon2Destroyable15,Dungeon2,1030,347,CrystalDestroyable,111533,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,Dungeon2Destroyable16,Dungeon2,971,312,CrystalDestroyable,111536,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,XP crystal,Dungeon2Destroyable17,Dungeon2,972,311.35,CrystalDestroyable,111539,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,No-XP crystal,Dungeon2Destroyable18,Dungeon2,973.29,315.08,CrystalDestroyable,111542,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,Dungeon2Destroyable19,Dungeon2,1030,337,CrystalDestroyable,111545,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,Dungeon2Destroyable20,Dungeon2,969.68,314.46,CrystalDestroyable,111548,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,XP crystal,Dungeon2Destroyable21,Dungeon2,970.84,315.35,CrystalDestroyable,111551,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,No-XP crystal,Dungeon2Destroyable22,Dungeon2,1033.66,347.03,CrystalDestroyable,111554,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,XP crystal,Dungeon2Destroyable23,Dungeon2,924,318,CrystalDestroyable,111557,,,,2,,,,,,,,,,,,,,,,,,,,,,true
crystals,No-XP crystal,Dungeon2Destroyable24,Dungeon2,1034,337,CrystalDestroyable,111560,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,Dungeon2Destroyable25,Dungeon2,1018,364,CrystalDestroyable,111563,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,Dungeon2Destroyable26,Dungeon2,954.5,233.27,CrystalDestroyable,111566,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,XP crystal,Dungeon2Destroyable27,Dungeon2,959.57,288.13,CrystalDestroyable,111569,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,No-XP crystal,Dungeon2Destroyable28,Dungeon2,1020,362,CrystalDestroyable,111572,,,,1,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,Dungeon2Destroyable29,Dungeon2,949.5,233.27,CrystalDestroyable,111575,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,Dungeon2Destroyable30,Dungeon2,1020.43,360.26,CrystalDestroyable,111578,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,Dungeon2Destroyable31,Dungeon2,1025.66,362.47,CrystalDestroyable,111581,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,Dungeon2Destroyable32,Dungeon2,867.48,292.5,CrystalDestroyable,111584,,,,1,,,,,,,,,,,,,,,,,,,,,,false
crystals,No-XP crystal,Dungeon2Destroyable33,Dungeon2,868.54,292.98,CrystalDestroyable,111587,,,,0,,,,,,,,,,,,,,,,,,,,,,false
crystals,XP crystal,Dungeon2Destroyable34,Dungeon2,1018,258,CrystalDestroyable,111590,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,Dungeon2Destroyable35,Dungeon2,1018,262,CrystalDestroyable,111593,,,,0,,,,,,,,,,,,,,,,,,,,,,true
crystals,XP crystal,Dungeon2Destroyable36,Dungeon2,1022,258,CrystalDestroyable,111596,,,,0,,,,,,,,,,,,,,,,,,,,,,true
jars,hp,Dungeon2Destroyable105,Dungeon2,954.5,234.79,Jar,112170,,11,1,1,,,,,,,,,,,,,,,,,,,,,,
jars,hp,Dungeon2Destroyable106,Dungeon2,954.5,231.79,Jar,112173,,11,1,1,,,,,,,,,,,,,,,,,,,,,,
jars,hp,Dungeon2Destroyable107,Dungeon2,949.5,234.79,Jar,112176,,11,1,1,,,,,,,,,,,,,,,,,,,,,,
jars,hp,Dungeon2Destroyable108,Dungeon2,949.5,231.79,Jar,112179,,11,1,1,,,,,,,,,,,,,,,,,,,,,,
jars,nothing,Dungeon2Destroyable109,Dungeon2,881.94,350.12,Jar,112182,,11,0,1,,,,,,,,,,,,,,,,,,,,,,
jars,nothing,Dungeon2Destroyable110,Dungeon2,893.94,350.12,Jar,112185,,11,0,1,,,,,,,,,,,,,,,,,,,,,,
jars,hp,Dungeon2Destroyable111,Dungeon2,1046,340,Jar,112188,,11,1,1,,,,,,,,,,,,,,,,,,,,,,
jars,hp,Dungeon2Destroyable112,Dungeon2,896,272,Jar,112191,,11,1,1,,,,,,,,,,,,,,,,,,,,,,
jars,nothing,Dungeon2Destroyable113,Dungeon2,880,272,Jar,112194,,11,0,1,,,,,,,,,,,,,,,,,,,,,,
jars,nothing,Dungeon2Destroyable114,Dungeon2,1007.44,291,Jar,112197,,11,0,1,,,,,,,,,,,,,,,,,,,,,,
jars,nothing,Dungeon2Destroyable115,Dungeon2,1007.44,285,Jar,112200,,11,0,1,,,,,,,,,,,,,,,,,,,,,,
jars,hp,Dungeon2Destroyable116,Dungeon2,1014,260,Jar,112203,,11,1,1,,,,,,,,,,,,,,,,,,,,,,
jars,big crystal,Dungeon2Destroyable117,Dungeon2,1022,260,Jar,112206,,11,3,1,,,,,,,,,,,,,,,,,,,,,,
jars,hp,Dungeon2Destroyable118,Dungeon2,1020,254,Jar,112209,,11,1,1,,,,,,,,,,,,,,,,,,,,,,
jars,big crystal,Dungeon2Destroyable119,Dungeon2,1016,254,Jar,112212,,11,3,1,,,,,,,,,,,,,,,,,,,,,,
jars,big crystal,Dungeon2Destroyable120,Dungeon2,1022,256,Jar,112215,,11,3,1,,,,,,,,,,,,,,,,,,,,,,
jars,big crystal,Dungeon2Destroyable121,Dungeon2,1014,256,Jar,112218,,11,3,1,,,,,,,,,,,,,,,,,,,,,,
jars,hp,Dungeon2Destroyable122,Dungeon2,1018,260,Jar,112221,,11,1,1,,,,,,,,,,,,,,,,,,,,,,
jars,big crystal,Dungeon2Destroyable123,Dungeon2,1016,258,Jar,112224,,11,3,1,,,,,,,,,,,,,,,,,,,,,,
jars,big crystal,Dungeon2Destroyable124,Dungeon2,1020,258,Jar,112227,,11,3,1,,,,,,,,,,,,,,,,,,,,,,
jars,hp,Dungeon2Destroyable125,Dungeon2,1018,256,Jar,112230,,11,1,1,,,,,,,,,,,,,,,,,,,,,,
jars,hp,Dungeon2Destroyable126,Dungeon2,1020,262,Jar,112233,,11,1,1,,,,,,,,,,,,,,,,,,,,,,
jars,big crystal,Dungeon2Destroyable127,Dungeon2,1016,262,Jar,112236,,11,3,1,,,,,,,,,,,,,,,,,,,,,,
torches,Torch,TorchBlue,Dungeon2,940,304.26,Torch,112405,,4,,,,,,,,,,,,,,,,,,,,,,,,
torches,Torch,TorchBlue,Dungeon2,938,306.26,Torch,112424,,4,,,,,,,,,,,,,,,,,,,,,,,,
torches,Torch,TorchBlue,Dungeon2,936,304.26,Torch,112443,,4,,,,,,,,,,,,,,,,,,,,,,,,
torches,Torch,TorchBlue,Dungeon2,968,304.26,Torch,112462,,4,,,,,,,,,,,,,,,,,,,,,,,,
torches,Torch,TorchBlue,Dungeon2,966,306.26,Torch,112481,,4,,,,,,,,,,,,,,,,,,,,,,,,
torches,Torch,TorchBlue,Dungeon2,964,304.26,Torch,112500,,4,,,,,,,,,,,,,,,,,,,,,,,,
torches,Torch,TorchBlue,Dungeon2,946,340,Torch,112595,,4,,,,,,,,,,,,,,,,,,,,,,,,
torches,Torch,TorchBlue,Dungeon2,958,340,Torch,112614,,4,,,,,,,,,,,,,,,,,,,,,,,,
pickups_remaining,Pickup,Dungeon2Hp0,Dungeon2,908,368,Pickup,112705,,18,,,,,,,,,,,,,,,,,,,,,,,,
pickups_remaining,Pickup,SkillSupershot,Dungeon2,952,340,Pickup,112723,,23,,,,,,,,,,,,,,,,,,,,,,,,
pickups_remaining,Pickup,Dungeon2CrystalKey0,Dungeon2,888,340,Pickup,112747,,136,,,,,,,,,,,,,,,,,,,,,,,,
pickups_remaining,Pickup,Dungeon2CrystalKey1,Dungeon2,919,261,Pickup,112760,,136,,,,,,,,,,,,,,,,,,,,,,,,
pickups_remaining,Pickup,Dungeon2CrystalKey2,Dungeon2,972,314,Pickup,112773,,136,,,,,,,,,,,,,,,,,,,,,,,,
pickups_remaining,Pickup,Dungeon2CrystalKey3,Dungeon2,818,288,Pickup,112786,,136,,,,,,,,,,,,,,,,,,,,,,,,
pickups_remaining,Pickup,Dungeon2BossKey,Dungeon2,952,288,Pickup,112800,,137,,,,,,,,,,,,,,,,,,,,,,,,
pickups_remaining,Pickup,Dungeon2CrystalBoss,Dungeon2,952,215,Pickup,112813,,138,,,,,,,,,,,,,,,,,,,,,,,,
pickups_remaining,Pickup,Dungeon2ScarabPickup0,Dungeon2,1046,340,Pickup,112836,,35,,,,,,,,,,,,,,,,,,,,,,,,
enemies,Enemy,Dungeon2 000 ShooterT2 S1,Dungeon2,1022,294,Enemy,113001,,54,,1,,,,,,,,,,,,,,2,,,,,,,,
enemies,Enemy,Dungeon2 001 StrollerT2 S1,Dungeon2,1026,288,Enemy,113005,,104,,1,,,,,,,,,,,,,,2,,,,,,,,
enemies,Enemy,Dungeon2 002 ShooterT2 S1,Dungeon2,1022,282,Enemy,113011,,54,,1,,,,,,,,,,,,,,2,,,,,,,,
enemies,Enemy,Dungeon2 003 CreeperT1 S1,Dungeon2,1017,295,Enemy,113015,,53,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon2 004 CreeperT1 S1,Dungeon2,1019,295,Enemy,113022,,53,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon2 005 CreeperT1 S1,Dungeon2,1018,294,Enemy,113029,,53,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon2 006 CreeperT1 S1,Dungeon2,1019,279,Enemy,113036,,53,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon2 007 CreeperT1 S1,Dungeon2,1017,279,Enemy,113043,,53,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon2 008 CreeperT1 S1,Dungeon2,1018,280,Enemy,113050,,53,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon2 009 CrosserT1 S1 Solid,Dungeon2,1008,308,Enemy,113058,,46,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon2 010 CrosserT1 S1 Solid,Dungeon2,1028,308,Enemy,113068,,46,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon2 011 CreeperT1 S1,Dungeon2,1009,326,Enemy,113079,,53,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon2 012 CreeperT1 S1,Dungeon2,1024,320,Enemy,113086,,53,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon2 013 CreeperT1 S1,Dungeon2,1012,320,Enemy,113093,,53,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon2 014 CreeperT1 S1,Dungeon2,1026,326,Enemy,113100,,53,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon2 015 FighterT2 S1,Dungeon2,952,298,Enemy,113108,,71,,1,,,,,,,,,,,,,,2,,,,,,,,
enemies,Enemy,Dungeon2 016 StrollerT2 S1,Dungeon2,937,288,Enemy,113116,,104,,1,,,,,,,,,,,,,,2,,,,,,,,
enemies,Enemy,Dungeon2 017 ShooterT2 S1 Sniper,Dungeon2,940,314,Enemy,113124,,54,,1,,,,,,,,,,,,,,2,,,,,,,,
enemies,Enemy,Dungeon2 018 ShooterT2 S1 Sniper,Dungeon2,964,314,Enemy,113129,,54,,1,,,,,,,,,,,,,,2,,,,,,,,
enemies,Enemy,Dungeon2 019 StrollerT1 S1,Dungeon2,950,276,Enemy,113135,,44,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon2 020 StrollerT1 S1,Dungeon2,954,276,Enemy,113139,,44,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon2 021 StrollerT1 S1,Dungeon2,952,274,Enemy,113143,,44,,1,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon2 022 StrollerT2 S1,Dungeon2,952,276,Enemy,113147,,104,,1,,,,,,,,,,,,,,2,,,,,,,,
enemies,Enemy,Dungeon2 023 ShooterT1 S2 Static,Dungeon2,892,306,Enemy,113155,,65,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon2 024 ShooterT1 S2 Static,Dungeon2,895,308.08,Enemy,113159,,65,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon2 025 ShooterT1 S2 Static,Dungeon2,881,308.08,Enemy,113163,,65,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon2 026 ShooterT1 S2 Static,Dungeon2,884,306,Enemy,113167,,65,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon2 027 ShooterT1 S2 Static,Dungeon2,898,304,Enemy,113171,,65,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon2 028 ShooterT1 S2 Static,Dungeon2,878,304,Enemy,113175,,65,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon2 029 StrollerT2 S1,Dungeon2,888,312,Enemy,113179,,104,,1,,,,,,,,,,,,,,2,,,,,,,,
enemies,Enemy,Dungeon2 030 ShooterT2 S1,Dungeon2,882,319,Enemy,113187,,54,,1,,,,,,,,,,,,,,2,,,,,,,,
enemies,Enemy,Dungeon2 031 ShooterT2 S1,Dungeon2,894,319,Enemy,113191,,54,,1,,,,,,,,,,,,,,2,,,,,,,,
enemies,Enemy,Dungeon2 032 ShooterT2 S1 Sniper,Dungeon2,1014,352,Enemy,113196,,54,,1,,,,,,,,,,,,,,2,,,,,,,,
enemies,Enemy,Dungeon2 033 ShooterT2 S1 Sniper,Dungeon2,1022,352,Enemy,113201,,54,,1,,,,,,,,,,,,,,2,,,,,,,,
enemies,Enemy,Dungeon2 034 ShooterT1 S2 Solid,Dungeon2,1000,381,Enemy,113209,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon2 035 ShooterT1 S2 Solid,Dungeon2,997,385,Enemy,113213,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon2 036 ShooterT1 S2 Solid,Dungeon2,994,381,Enemy,113217,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon2 037 ShooterT1 S2 Solid,Dungeon2,988,381,Enemy,113221,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon2 038 ShooterT1 S2 Solid,Dungeon2,991,385,Enemy,113225,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon2 039 ShooterT1 S2 Solid,Dungeon2,979,385,Enemy,113229,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon2 040 ShooterT1 S2 Solid,Dungeon2,982,381,Enemy,113233,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon2 041 ShooterT1 S2 Solid,Dungeon2,976,381,Enemy,113237,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon2 042 ShooterT1 S2 Solid,Dungeon2,985,385,Enemy,113241,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon2 043 ShooterT1 S2 Solid,Dungeon2,973,385,Enemy,113245,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon2 044 ShooterT1 S2 Solid,Dungeon2,970,381,Enemy,113249,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon2 045 ShooterT1 S2 Solid,Dungeon2,967,385,Enemy,113253,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon2 046 ShooterT1 S2 Solid,Dungeon2,961,385,Enemy,113257,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon2 047 ShooterT1 S2 Solid,Dungeon2,964,381,Enemy,113261,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon2 048 ShooterT1 S2 Solid,Dungeon2,958,381,Enemy,113265,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
enemies,Enemy,Dungeon2 049 ShooterT1 S2 Solid,Dungeon2,955,385,Enemy,113269,,60,,2,,,,,,,,,,,,,,1,,,,,,,,
