category,name,object,scene,x,y,schema,objectIndex,size,tier,spriteI
enemies,Enemy,Dungeon5 096 DodgerT3 S1,Dungeon5,1265,-220,Enemy,134763,1,3,134
enemies,Enemy,Dungeon5 097 DodgerT3 S2,Dungeon5,1253,-220,Enemy,134773,2,3,135
enemies,Enemy,Dungeon5 098 DodgerT3 S2,Dungeon5,1257,-220,Enemy,134784,2,3,135
enemies,Enemy,Dungeon5 099 DodgerT3 S1,Dungeon5,1265,-210,Enemy,134796,1,3,134
enemies,Enemy,Dungeon5 100 DodgerT3 S1,Dungeon5,1286,-225,Enemy,134806,1,3,134
enemies,Enemy,Dungeon5 101 DodgerT3 S1,Dungeon5,1275,-230,Enemy,134816,1,3,134
enemies,Enemy,Dungeon5 102 DodgerT3 S1,Dungeon5,1235,-230,Enemy,134826,1,3,134
enemies,Enemy,Dungeon5 103 DodgerT3 S1,Dungeon5,1224,-225,Enemy,134836,1,3,134
enemies,Enemy,Dungeon5 104 DodgerT3 S1,Dungeon5,1224,-215,Enemy,134846,1,3,134
enemies,Enemy,Dungeon5 105 DodgerT3 S1,Dungeon5,1286,-215,Enemy,134856,1,3,134
enemies,Enemy,Dungeon5 106 DodgerT3 S1,Dungeon5,1275,-210,Enemy,134866,1,3,134
enemies,Enemy,Dungeon5 107 DodgerT3 S1,Dungeon5,1245,-210,Enemy,134876,1,3,134
enemies,Enemy,Dungeon5 108 DodgerT3 S1,Dungeon5,1235,-210,Enemy,134886,1,3,134
enemies,Enemy,Dungeon5 109 DodgerT3 S1,Dungeon5,1265,-230,Enemy,134896,1,3,134
enemies,Enemy,Dungeon5 110 DodgerT3 S1,Dungeon5,1245,-230,Enemy,134906,1,3,134
enemies,Enemy,Dungeon5 111 DodgerT3 S2,Dungeon5,1296,-220,Enemy,134916,2,3,135
enemies,Enemy,Dungeon5 112 DodgerT3 S2,Dungeon5,1214,-220,Enemy,134927,2,3,135
enemies,Enemy,Dungeon5 113 FighterT2 S1,Dungeon5,1239,-23,Enemy,134942,1,2,71
enemies,Enemy,Dungeon5 114 FighterT2 S1,Dungeon5,1239,-7,Enemy,134950,1,2,71
enemies,Enemy,Dungeon5 115 FighterT2 S1,Dungeon5,1247,-15,Enemy,134958,1,2,71
enemies,Enemy,Dungeon5 116 FighterT2 S1,Dungeon5,1247,1,Enemy,134966,1,2,71
enemies,Enemy,Dungeon5 117 FighterT2 S1,Dungeon5,1247,-31,Enemy,134974,1,2,71
enemies,Enemy,Dungeon5 118 FighterT2 S1,Dungeon5,1263,-31,Enemy,134982,1,2,71
enemies,Enemy,Dungeon5 119 FighterT2 S1,Dungeon5,1263,1,Enemy,134990,1,2,71
enemies,Enemy,Dungeon5 120 FighterT2 S1,Dungeon5,1263,-15,Enemy,134998,1,2,71
enemies,Enemy,Dungeon5 121 FighterT2 S1,Dungeon5,1271,-23,Enemy,135006,1,2,71
enemies,Enemy,Dungeon5 122 FighterT2 S1,Dungeon5,1271,-7,Enemy,135014,1,2,71
enemies,Enemy,Dungeon5 123 FighterT3 S1,Dungeon5,1223,-23,Enemy,135023,1,3,82
enemies,Enemy,Dungeon5 124 FighterT3 S1,Dungeon5,1223,-7,Enemy,135029,1,3,82
enemies,Enemy,Dungeon5 125 FighterT3 S1,Dungeon5,1247,1,Enemy,135035,1,3,82
enemies,Enemy,Dungeon5 126 FighterT3 S2,Dungeon5,1247,-31,Enemy,135041,2,3,162
enemies,Enemy,Dungeon5 127 FighterT3 S1,Dungeon5,1263,-31,Enemy,135051,1,3,82
enemies,Enemy,Dungeon5 128 FighterT3 S2,Dungeon5,1263,1,Enemy,135057,2,3,162
enemies,Enemy,Dungeon5 129 FighterT3 S1,Dungeon5,1287,-23,Enemy,135067,1,3,82
enemies,Enemy,Dungeon5 130 FighterT3 S1,Dungeon5,1287,-7,Enemy,135073,1,3,82
enemies,Enemy,Dungeon5 131 FighterT3 S3,Dungeon5,1255,-7,Enemy,135080,3,3,132
enemies,Enemy,Dungeon5 132 ShooterT3 S2,Dungeon5,1239,-7,Enemy,135091,2,3,101
enemies,Enemy,Dungeon5 133 ShooterT3 S2,Dungeon5,1239,-23,Enemy,135095,2,3,101
enemies,Enemy,Dungeon5 134 ShooterT3 S2,Dungeon5,1271,-23,Enemy,135099,2,3,101
enemies,Enemy,Dungeon5 135 ShooterT3 S2,Dungeon5,1271,-7,Enemy,135103,2,3,101
enemies,Enemy,Dungeon5 136 FighterT3 S2,Dungeon5,1158,107,Enemy,135120,2,3,162
enemies,Enemy,Dungeon5 137 FighterT3 S2,Dungeon5,1157.86,108.41,Enemy,135130,2,3,162
enemies,Enemy,Dungeon5 138 FighterT3 S2,Dungeon5,1157.43,109.76,Enemy,135140,2,3,162
enemies,Enemy,Dungeon5 139 FighterT3 S2,Dungeon5,1156.75,111,Enemy,135150,2,3,162
enemies,Enemy,Dungeon5 140 FighterT3 S2,Dungeon5,1155.82,112.07,Enemy,135160,2,3,162
enemies,Enemy,Dungeon5 141 FighterT3 S2,Dungeon5,1154.7,112.94,Enemy,135170,2,3,162
enemies,Enemy,Dungeon5 142 FighterT3 S2,Dungeon5,1153.43,113.56,Enemy,135180,2,3,162
enemies,Enemy,Dungeon5 143 FighterT3 S2,Dungeon5,1152.06,113.92,Enemy,135190,2,3,162
enemies,Enemy,Dungeon5 144 FighterT3 S2,Dungeon5,1150.65,113.99,Enemy,135200,2,3,162
enemies,Enemy,Dungeon5 145 FighterT3 S2,Dungeon5,1149.25,113.78,Enemy,135210,2,3,162
enemies,Enemy,Dungeon5 146 FighterT3 S2,Dungeon5,1147.92,113.28,Enemy,135220,2,3,162
enemies,Enemy,Dungeon5 147 FighterT3 S2,Dungeon5,1146.72,112.54,Enemy,135230,2,3,162
enemies,Enemy,Dungeon5 148 FighterT3 S2,Dungeon5,1145.69,111.56,Enemy,135240,2,3,162
enemies,Enemy,Dungeon5 149 FighterT3 S2,Dungeon5,1144.88,110.4,Enemy,135250,2,3,162
enemies,Enemy,Dungeon5 150 FighterT3 S2,Dungeon5,1144.32,109.1,Enemy,135260,2,3,162
enemies,Enemy,Dungeon5 151 FighterT3 S2,Dungeon5,1144.04,107.71,Enemy,135270,2,3,162
enemies,Enemy,Dungeon5 152 FighterT3 S2,Dungeon5,1144.04,106.29,Enemy,135280,2,3,162
enemies,Enemy,Dungeon5 153 FighterT3 S2,Dungeon5,1144.32,104.9,Enemy,135290,2,3,162
enemies,Enemy,Dungeon5 154 FighterT3 S2,Dungeon5,1144.88,103.6,Enemy,135300,2,3,162
enemies,Enemy,Dungeon5 155 FighterT3 S2,Dungeon5,1145.69,102.44,Enemy,135310,2,3,162
enemies,Enemy,Dungeon5 156 FighterT3 S2,Dungeon5,1146.72,101.46,Enemy,135320,2,3,162
enemies,Enemy,Dungeon5 157 FighterT3 S2,Dungeon5,1147.92,100.72,Enemy,135330,2,3,162
enemies,Enemy,Dungeon5 158 FighterT3 S2,Dungeon5,1149.25,100.22,Enemy,135340,2,3,162
enemies,Enemy,Dungeon5 159 FighterT3 S2,Dungeon5,1150.65,100.01,Enemy,135350,2,3,162
enemies,Enemy,Dungeon5 160 FighterT3 S2,Dungeon5,1152.06,100.08,Enemy,135360,2,3,162
enemies,Enemy,Dungeon5 161 FighterT3 S2,Dungeon5,1153.43,100.44,Enemy,135370,2,3,162
enemies,Enemy,Dungeon5 162 FighterT3 S2,Dungeon5,1154.7,101.06,Enemy,135380,2,3,162
enemies,Enemy,Dungeon5 163 FighterT3 S2,Dungeon5,1155.82,101.93,Enemy,135390,2,3,162
enemies,Enemy,Dungeon5 164 FighterT3 S2,Dungeon5,1156.75,103,Enemy,135400,2,3,162
enemies,Enemy,Dungeon5 165 FighterT3 S2,Dungeon5,1157.43,104.24,Enemy,135410,2,3,162
enemies,Enemy,Dungeon5 166 FighterT3 S2,Dungeon5,1157.86,105.59,Enemy,135420,2,3,162
enemies,Boss/enemy,Dungeon5 167 Boss4 T3 S3,Dungeon5,1255,438,Enemy,135434,3,3,163
enemies,Enemy,Dungeon5 168 ShooterT3 S2 Sniper,Dungeon5,1325,83,Enemy,135538,2,3,101
enemies,Enemy,Dungeon5 169 ShooterT3 S2 Sniper,Dungeon5,1333,75,Enemy,135543,2,3,101
enemies,Enemy,Dungeon5 170 ShooterT3 S2 Sniper,Dungeon5,1341,83,Enemy,135548,2,3,101
enemies,Enemy,Temple1 000 CrosserT1 S2 Solid,Temple1,-703,-366,Enemy,137806,2,1,52
enemies,Enemy,Temple1 001 ShooterT1 S2 Solid,Temple1,-717,-411,Enemy,137817,2,1,60
enemies,Enemy,Temple1 002 ShooterT1 S2 Solid,Temple1,-693,-399,Enemy,137821,2,1,60
enemies,Enemy,Temple1 003 BusherT1 S2,Temple1,-777,-351,Enemy,137826,2,1,77
enemies,Enemy,Temple1 004 BusherT1 S2,Temple1,-765,-351,Enemy,137862,2,1,77
enemies,Enemy,Temple1 005 BusherT1 S2,Temple1,-761,-359,Enemy,137898,2,1,77
enemies,Enemy,Temple1 006 BusherT1 S2,Temple1,-781,-359,Enemy,137934,2,1,77
enemies,Enemy,Temple1 007 CrosserT1 S1 Solid,Temple1,-811,-366,Enemy,137971,1,1,46
enemies,Enemy,Temple1 009 CrosserT1 S1 Solid,Temple1,-799,-366,Enemy,137981,1,1,46
enemies,Enemy,Temple1 010 BusherT1 S2,Temple1,-833,-385,Enemy,137992,2,1,77
enemies,Enemy,Temple1 011 BusherT1 S2,Temple1,-849.57,-384.93,Enemy,138028,2,1,77
enemies,Enemy,Temple1 012 BusherT1 S2,Temple1,-836,-392,Enemy,138064,2,1,77
enemies,Enemy,Temple1 013 CrosserT1 S1 Solid Rotative Mess,Temple1,-737,-386,Enemy,138101,1,1,46
enemies,Enemy,Temple1 014 SneakerT2 S1,Temple1,-812,-406,Enemy,138115,1,2,49
enemies,Enemy,Temple1 015 SneakerT2 S1,Temple1,-798,-406,Enemy,138122,1,2,49
enemies,Enemy,Temple1 016 PiercerT1 S1,Temple1,-799.59,-403.4,Enemy,138130,1,1,91
enemies,Enemy,Temple1 017 PiercerT1 S1,Temple1,-801.26,-401.31,Enemy,138134,1,1,91
enemies,Enemy,Temple1 018 PiercerT1 S1,Temple1,-810.41,-403.4,Enemy,138138,1,1,91
enemies,Enemy,Temple1 019 PiercerT1 S1,Temple1,-810.41,-408.6,Enemy,138142,1,1,91
enemies,Enemy,Temple1 020 PiercerT1 S1,Temple1,-808.74,-410.69,Enemy,138146,1,1,91
enemies,Enemy,Temple1 021 PiercerT1 S1,Temple1,-801.26,-410.69,Enemy,138150,1,1,91
enemies,Enemy,Temple1 022 PiercerT1 S1,Temple1,-799.59,-408.6,Enemy,138154,1,1,91
enemies,Enemy,Temple1 023 PiercerT1 S1,Temple1,-808.74,-401.31,Enemy,138158,1,1,91
enemies,Enemy,Temple1 024 SneakerT1 S2,Temple1,-799,-406,Enemy,138163,2,1,165
enemies,Enemy,Temple1 025 SneakerT1 S2,Temple1,-811,-406,Enemy,138168,2,1,165
enemies,Enemy,Temple1 026 PiercerT1 S1,Temple1,-813,-406,Enemy,138173,1,1,91
enemies,Enemy,Temple1 027 PiercerT1 S1,Temple1,-797,-406,Enemy,138177,1,1,91
enemies,Enemy,Temple1 028 PiercerT1 S1,Temple1,-805,-413,Enemy,138181,1,1,91
enemies,Enemy,Temple1 029 PiercerT1 S1,Temple1,-805,-399,Enemy,138185,1,1,91
enemies,Enemy,Temple1 030 CrosserT1 S1 Solid,Temple1,-805,-406,Enemy,138191,1,1,46
enemies,Enemy,Temple1 031 PiercerT1 S1,Temple1,-727,-409,Enemy,138205,1,1,91
enemies,Enemy,Temple1 032 PiercerT1 S1,Temple1,-727,-403,Enemy,138209,1,1,91
enemies,Enemy,Temple1 033 PiercerT1 S1,Temple1,-728,-404,Enemy,138213,1,1,91
enemies,Enemy,Temple1 034 PiercerT1 S1,Temple1,-727,-405,Enemy,138217,1,1,91
enemies,Enemy,Temple1 035 PiercerT1 S1,Temple1,-726,-406,Enemy,138221,1,1,91
enemies,Enemy,Temple1 036 PiercerT1 S1,Temple1,-727,-407,Enemy,138225,1,1,91
enemies,Enemy,Temple1 037 PiercerT1 S1,Temple1,-728,-408,Enemy,138229,1,1,91
enemies,Enemy,Temple1 038 PiercerT1 S1,Temple1,-726,-402,Enemy,138233,1,1,91
enemies,Enemy,Temple1 039 PiercerT1 S1,Temple1,-725,-401,Enemy,138237,1,1,91
enemies,Enemy,Temple1 040 PiercerT1 S1,Temple1,-724,-400,Enemy,138241,1,1,91
enemies,Enemy,Temple1 041 PiercerT1 S1,Temple1,-726,-410,Enemy,138245,1,1,91
enemies,Enemy,Temple1 042 PiercerT1 S1,Temple1,-725,-411,Enemy,138249,1,1,91
enemies,Enemy,Temple1 043 PiercerT1 S1,Temple1,-724,-412,Enemy,138253,1,1,91
enemies,Enemy,Temple1 044 PiercerT2 S1,Temple1,-724,-408,Enemy,138258,1,2,96
enemies,Enemy,Temple1 045 PiercerT2 S1,Temple1,-724,-404,Enemy,138262,1,2,96
enemies,Enemy,Temple1 046 BusherT1 S2,Temple1,-737,-400,Enemy,138266,2,1,77
enemies,Enemy,Temple1 047 BusherT1 S2,Temple1,-737,-412,Enemy,138302,2,1,77
enemies,Enemy,Temple1 048 BusherT1 S2,Temple1,-749,-406,Enemy,138338,2,1,77
enemies,Enemy,Temple1 049 DodgerT1 S1,Temple1,-843.95,-362.05,Enemy,138379,1,1,93
enemies,Enemy,Temple1 050 DodgerT1 S1,Temple1,-832,-367,Enemy,138389,1,1,93
enemies,Enemy,Temple1 051 DodgerT1 S1,Temple1,-839,-360,Enemy,138399,1,1,93
enemies,Enemy,Temple1 052 DodgerT1 S1,Temple1,-834.05,-362.05,Enemy,138409,1,1,93
enemies,Enemy,Temple1 053 DodgerT1 S1,Temple1,-846,-367,Enemy,138419,1,1,93
enemies,Enemy,Temple1 054 DodgerT1 S1,Temple1,-843.95,-371.95,Enemy,138429,1,1,93
enemies,Enemy,Temple1 055 DodgerT1 S1,Temple1,-839,-374,Enemy,138439,1,1,93
enemies,Enemy,Temple1 056 DodgerT1 S1,Temple1,-834.05,-371.95,Enemy,138449,1,1,93
enemies,Enemy,Temple1 057 DodgerT2 S2,Temple1,-848,-367,Enemy,138460,2,2,166
enemies,Enemy,Temple1 058 DodgerT2 S2,Temple1,-830,-367,Enemy,138471,2,2,166
enemies,Enemy,Temple1 059 PiercerT1 S1,Temple1,-847,-365,Enemy,138483,1,1,91
enemies,Enemy,Temple1 060 PiercerT1 S1,Temple1,-831,-365,Enemy,138487,1,1,91
enemies,Enemy,Temple1 061 PiercerT1 S1,Temple1,-847,-370,Enemy,138491,1,1,91
enemies,Enemy,Temple1 062 PiercerT1 S1,Temple1,-831,-370,Enemy,138495,1,1,91
enemies,Enemy,Temple1 063 DodgerT2 S3,Temple1,-839,-367,Enemy,138499,3,2,94
enemies,Enemy,Temple1 064 DodgerT2 S1,Temple1,-741,-367,Enemy,138516,1,2,56
enemies,Enemy,Temple1 065 DodgerT2 S1,Temple1,-733,-367,Enemy,138526,1,2,56
enemies,Enemy,Temple1 066 DodgerT1 S1,Temple1,-725,-367,Enemy,138536,1,1,93
enemies,Enemy,Temple1 067 DodgerT1 S1,Temple1,-749,-367,Enemy,138546,1,1,93
enemies,Enemy,Temple1 068 DodgerT2 S2,Temple1,-748.99,-367,Enemy,138557,2,2,166
enemies,Enemy,Temple1 069 DodgerT2 S2,Temple1,-724.99,-367,Enemy,138568,2,2,166
enemies,Enemy,Temple1 070 BusherT1 S3,Temple1,-737,-367,Enemy,138580,3,1,61
enemies,Enemy,Temple1 071 DodgerT1 S1,Temple1,-741,-367,Enemy,138616,1,1,93
enemies,Enemy,Temple1 072 DodgerT1 S1,Temple1,-733,-367,Enemy,138626,1,1,93
enemies,Enemy,Temple1 073 DodgerT1 S1,Temple1,-725,-367,Enemy,138636,1,1,93
enemies,Enemy,Temple1 074 DodgerT1 S1,Temple1,-749,-367,Enemy,138646,1,1,93
enemies,Boss/enemy,Temple1 075 Miniboss ScarabA T1 S3,Temple1,-771,-357,Enemy,138662,3,1,167
enemies,Enemy,Temple1 076 ShooterT1 S1,Temple1,-765,-297,Enemy,138696,1,1,45
enemies,Enemy,Temple1 077 ShooterT1 S1,Temple1,-765.2,-295.45,Enemy,138700,1,1,45
enemies,Enemy,Temple1 078 ShooterT1 S1,Temple1,-765.8,-294,Enemy,138704,1,1,45
enemies,Enemy,Temple1 079 ShooterT1 S1,Temple1,-766.76,-292.76,Enemy,138708,1,1,45
enemies,Enemy,Temple1 080 ShooterT1 S1,Temple1,-768,-291.8,Enemy,138712,1,1,45
enemies,Enemy,Temple1 081 ShooterT1 S1,Temple1,-769.45,-291.2,Enemy,138716,1,1,45
enemies,Enemy,Temple1 082 ShooterT1 S1,Temple1,-772.55,-291.2,Enemy,138720,1,1,45
enemies,Enemy,Temple1 083 ShooterT1 S1,Temple1,-774,-291.8,Enemy,138724,1,1,45
enemies,Enemy,Temple1 084 ShooterT1 S1,Temple1,-775.24,-292.76,Enemy,138728,1,1,45
enemies,Enemy,Temple1 085 ShooterT1 S1,Temple1,-776.2,-294,Enemy,138732,1,1,45
enemies,Enemy,Temple1 086 ShooterT1 S1,Temple1,-776.8,-295.45,Enemy,138736,1,1,45
enemies,Enemy,Temple1 087 ShooterT1 S1,Temple1,-777,-297,Enemy,138740,1,1,45
enemies,Enemy,Temple1 088 ShooterT1 S1,Temple1,-771,-291,Enemy,138756,1,1,45
enemies,Enemy,Temple1 089 ShooterT1 S1,Temple1,-776.8,-298.55,Enemy,138760,1,1,45
enemies,Enemy,Temple1 090 ShooterT1 S1,Temple1,-776.2,-300,Enemy,138764,1,1,45
enemies,Enemy,Temple1 091 ShooterT1 S1,Temple1,-775.24,-301.24,Enemy,138768,1,1,45
enemies,Enemy,Temple1 092 ShooterT1 S1,Temple1,-774,-302.2,Enemy,138772,1,1,45
enemies,Enemy,Temple1 093 ShooterT1 S1,Temple1,-772.55,-302.8,Enemy,138776,1,1,45
enemies,Enemy,Temple1 094 ShooterT1 S1,Temple1,-766.76,-301.24,Enemy,138780,1,1,45
enemies,Enemy,Temple1 095 ShooterT1 S1,Temple1,-769.45,-302.8,Enemy,138784,1,1,45
enemies,Enemy,Temple1 096 ShooterT1 S1,Temple1,-765.8,-300,Enemy,138788,1,1,45
enemies,Enemy,Temple1 097 ShooterT1 S1,Temple1,-768,-302.2,Enemy,138792,1,1,45
enemies,Enemy,Temple1 098 ShooterT1 S1,Temple1,-765.2,-298.55,Enemy,138796,1,1,45
enemies,Enemy,Temple1 099 ShooterT1 S1,Temple1,-771,-303,Enemy,138800,1,1,45
enemies,Enemy,Temple1 100 StrollerT1 S1,Temple1,-715,-380,Enemy,138809,1,1,44
enemies,Enemy,Temple1 101 StrollerT1 S1,Temple1,-716,-381,Enemy,138813,1,1,44
enemies,Enemy,Temple1 102 StrollerT1 S1,Temple1,-716,-387,Enemy,138817,1,1,44
enemies,Enemy,Temple1 103 StrollerT1 S1,Temple1,-715,-388,Enemy,138821,1,1,44
enemies,Enemy,Temple1 104 StrollerT1 S1,Temple1,-709,-393,Enemy,138825,1,1,44
enemies,Enemy,Temple1 105 StrollerT1 S1,Temple1,-707,-393,Enemy,138829,1,1,44
enemies,Enemy,Temple1 106 StrollerT1 S1,Temple1,-699,-393,Enemy,138833,1,1,44
enemies,Enemy,Temple1 107 StrollerT1 S1,Temple1,-697,-393,Enemy,138837,1,1,44
enemies,Enemy,Temple1 108 StrollerT1 S1,Temple1,-691,-389,Enemy,138841,1,1,44
enemies,Enemy,Temple1 109 StrollerT1 S1,Temple1,-689,-388,Enemy,138845,1,1,44
enemies,Enemy,Temple1 110 StrollerT1 S1,Temple1,-691,-381,Enemy,138849,1,1,44
enemies,Enemy,Temple1 111 StrollerT1 S1,Temple1,-689,-381,Enemy,138853,1,1,44
enemies,Enemy,Temple2 000 DoublerT1 S1 Solid Bounce,Temple2,-546,-496,Enemy,141549,1,1,46
enemies,Enemy,Temple2 001 ShooterT1 S2 Solid,Temple2,-547,-485,Enemy,141557,2,1,60
enemies,Enemy,Temple2 002 ShooterT1 S2 Solid,Temple2,-525,-495,Enemy,141561,2,1,60
enemies,Enemy,Temple2 003 DoublerT1 S1 Solid Bounce,Temple2,-546,-484,Enemy,141565,1,1,46
enemies,Enemy,Temple2 004 DoublerT1 S1 Solid Bounce,Temple2,-526,-496,Enemy,141576,1,1,46
enemies,Enemy,Temple2 005 DoublerT1 S1 Solid Bounce,Temple2,-526,-484,Enemy,141584,1,1,46
enemies,Enemy,Temple2 006 ShooterT1 S2 Solid,Temple2,-585,-468,Enemy,141594,2,1,60
enemies,Enemy,Temple2 007 ShooterT1 S2 Solid,Temple2,-612,-463,Enemy,141598,2,1,60
enemies,Enemy,Temple2 008 ShooterT1 S2 Solid,Temple2,-615,-476,Enemy,141602,2,1,60
enemies,Enemy,Temple2 009 ShooterT1 S2 Solid,Temple2,-609,-464,Enemy,141606,2,1,60
enemies,Enemy,Temple2 010 ShooterT1 S2 Solid,Temple2,-601,-476,Enemy,141610,2,1,60
enemies,Enemy,Temple2 011 ShooterT1 S2 Solid,Temple2,-609,-472,Enemy,141614,2,1,60
enemies,Enemy,Temple2 012 DoublerT1 S1 Solid Bounce,Temple2,-556,-430,Enemy,141620,1,1,46
enemies,Enemy,Temple2 013 DoublerT1 S1 Solid Bounce,Temple2,-576,-436,Enemy,141628,1,1,46
enemies,Enemy,Temple2 014 DoublerT1 S1 Solid Bounce,Temple2,-560,-436,Enemy,141636,1,1,46
enemies,Enemy,Temple2 015 DoublerT1 S1 Solid Bounce,Temple2,-567,-424,Enemy,141644,1,1,46
enemies,Enemy,Temple2 016 DoublerT1 S1 Solid Bounce,Temple2,-569,-424,Enemy,141652,1,1,46
enemies,Enemy,Temple2 017 DoublerT1 S1 Solid Bounce,Temple2,-566,-404,Enemy,141662,1,1,46
enemies,Enemy,Temple2 018 DoublerT1 S1 Solid Bounce,Temple2,-570,-404,Enemy,141670,1,1,46
enemies,Enemy,Temple2 019 DoublerT1 S1 Solid Bounce,Temple2,-578,-416,Enemy,141678,1,1,46
enemies,Enemy,Temple2 020 DoublerT1 S1 Solid Bounce,Temple2,-558,-416,Enemy,141686,1,1,46
enemies,Enemy,Temple2 021 ShooterT2 S3,Temple2,-527,-448,Enemy,141695,3,2,62
enemies,Enemy,Temple2 022 ShooterT2 S3,Temple2,-527,-452,Enemy,141701,3,2,62
enemies,Enemy,Temple2 023 DoublerT1 S1 Solid Static,Temple2,-528,-430,Enemy,141708,1,1,46
enemies,Enemy,Temple2 024 DoublerT1 S1 Solid Static,Temple2,-532,-427,Enemy,141716,1,1,46
enemies,Enemy,Temple2 025 DoublerT1 S1 Solid Static,Temple2,-542,-430,Enemy,141724,1,1,46
enemies,Enemy,Temple2 026 DoublerT1 S1 Solid Static,Temple2,-537,-433,Enemy,141732,1,1,46
enemies,Enemy,Temple2 027 ShooterT1 S2 Solid,Temple2,-572,-322,Enemy,141741,2,1,60
enemies,Enemy,Temple2 028 ShooterT1 S2 Solid,Temple2,-564,-322,Enemy,141745,2,1,60
enemies,Enemy,Temple2 029 ShooterT1 S2 Solid,Temple2,-564,-320,Enemy,141749,2,1,60
enemies,Enemy,Temple2 030 ShooterT1 S2 Solid,Temple2,-572,-320,Enemy,141753,2,1,60
enemies,Enemy,Temple2 031 ShooterT1 S2 Solid,Temple2,-572,-318,Enemy,141757,2,1,60
enemies,Enemy,Temple2 032 ShooterT1 S2 Solid,Temple2,-564,-318,Enemy,141761,2,1,60
enemies,Enemy,Temple2 033 ShooterT1 S2 Solid,Temple2,-572,-316,Enemy,141765,2,1,60
enemies,Enemy,Temple2 034 ShooterT1 S2 Solid,Temple2,-564,-316,Enemy,141769,2,1,60
enemies,Enemy,Temple2 035 ShooterT1 S2 Solid,Temple2,-572,-314,Enemy,141773,2,1,60
enemies,Enemy,Temple2 036 ShooterT1 S2 Solid,Temple2,-564,-314,Enemy,141777,2,1,60
enemies,Enemy,Temple2 037 ShooterT1 S2 Solid,Temple2,-572,-312,Enemy,141781,2,1,60
enemies,Enemy,Temple2 038 ShooterT1 S2 Solid,Temple2,-564,-312,Enemy,141785,2,1,60
enemies,Enemy,Temple2 039 ShooterT1 S2 Solid,Temple2,-572,-310,Enemy,141789,2,1,60
enemies,Enemy,Temple2 040 ShooterT1 S2 Solid,Temple2,-564,-310,Enemy,141793,2,1,60
enemies,Enemy,Temple2 041 ShooterT1 S2 Solid,Temple2,-572,-308,Enemy,141797,2,1,60
enemies,Enemy,Temple2 042 ShooterT1 S2 Solid,Temple2,-564,-308,Enemy,141801,2,1,60
enemies,Enemy,Temple2 043 ShooterT1 S2 Solid,Temple2,-572,-306,Enemy,141805,2,1,60
enemies,Enemy,Temple2 044 ShooterT1 S2 Solid,Temple2,-564,-306,Enemy,141809,2,1,60
enemies,Enemy,Temple2 045 CrosserT1 S2 Solid Tourniquet,Temple2,-610,-310,Enemy,141815,2,1,52
enemies,Enemy,Temple2 046 ShooterT1 S2 Solid,Temple2,-638,-322,Enemy,141830,2,1,60
enemies,Enemy,Temple2 047 ShooterT1 S2 Solid,Temple2,-630,-322,Enemy,141834,2,1,60
enemies,Enemy,Temple2 048 ShooterT1 S2 Solid,Temple2,-630,-320,Enemy,141838,2,1,60
enemies,Enemy,Temple2 049 ShooterT1 S2 Solid,Temple2,-638,-320,Enemy,141842,2,1,60
enemies,Enemy,Temple2 050 ShooterT1 S2 Solid,Temple2,-638,-318,Enemy,141846,2,1,60
enemies,Enemy,Temple2 051 ShooterT1 S2 Solid,Temple2,-630,-318,Enemy,141850,2,1,60
enemies,Enemy,Temple2 052 ShooterT1 S2 Solid,Temple2,-638,-316,Enemy,141854,2,1,60
enemies,Enemy,Temple2 053 ShooterT1 S2 Solid,Temple2,-630,-316,Enemy,141858,2,1,60
enemies,Enemy,Temple2 054 ShooterT1 S2 Solid,Temple2,-638,-314,Enemy,141862,2,1,60
enemies,Enemy,Temple2 055 ShooterT1 S2 Solid,Temple2,-630,-314,Enemy,141866,2,1,60
enemies,Enemy,Temple2 056 ShooterT1 S2 Solid,Temple2,-638,-312,Enemy,141870,2,1,60
enemies,Enemy,Temple2 057 ShooterT1 S2 Solid,Temple2,-630,-312,Enemy,141874,2,1,60
enemies,Enemy,Temple2 058 ShooterT1 S2 Solid,Temple2,-638,-310,Enemy,141878,2,1,60
enemies,Enemy,Temple2 059 ShooterT1 S2 Solid,Temple2,-630,-310,Enemy,141882,2,1,60
enemies,Enemy,Temple2 060 ShooterT1 S2 Solid,Temple2,-638,-308,Enemy,141886,2,1,60
enemies,Enemy,Temple2 061 ShooterT1 S2 Solid,Temple2,-630,-308,Enemy,141890,2,1,60
enemies,Enemy,Temple2 062 ShooterT1 S2 Solid,Temple2,-638,-306,Enemy,141894,2,1,60
enemies,Enemy,Temple2 063 ShooterT1 S2 Solid,Temple2,-630,-306,Enemy,141898,2,1,60
enemies,Enemy,Temple2 064 CreeperT2 S1 TripleGun,Temple2,-590,-496.01,Enemy,141906,1,2,47
enemies,Enemy,Temple2 065 CreeperT2 S1 TripleGun,Temple2,-590,-484.01,Enemy,141921,1,2,47
enemies,Enemy,Temple2 066 FighterT2 S1,Temple2,-606.84,-488.8,Enemy,141936,1,2,71
enemies,Enemy,Temple2 067 FighterT2 S1,Temple2,-606.88,-491.82,Enemy,141944,1,2,71
enemies,Enemy,Temple2 068 PiercerT2 S1,Temple2,-608,-496,Enemy,141953,1,2,96
enemies,Enemy,Temple2 069 PiercerT2 S1,Temple2,-608,-484,Enemy,141957,1,2,96
enemies,Enemy,Temple2 070 PiercerT2 S1,Temple2,-599,-484,Enemy,141961,1,2,96
